,chart_week,list_position,track_id,name_x,duration_ms,release_date,album_type,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_id,name_y,popularity,followers
1046,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1047,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1048,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1049,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1050,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1051,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1052,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1053,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1054,2024-02-24,34,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1055,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1056,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1057,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1058,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1059,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1060,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1061,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1062,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1063,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1064,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1065,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1066,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1067,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1068,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1069,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1070,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1071,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1072,2024-05-11,42,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1073,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1074,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1075,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1076,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1077,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1078,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1079,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1080,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1081,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1082,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1083,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1084,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1085,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1086,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1087,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1088,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1089,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1090,2024-05-18,49,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1091,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1092,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1093,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1094,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1095,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1096,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1097,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1098,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1099,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1100,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1101,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1102,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1103,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1104,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1105,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1106,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1107,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1108,2024-05-04,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1109,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1110,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1111,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1112,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1113,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1114,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1115,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1116,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1117,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1118,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1119,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1120,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1121,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1122,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1123,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1124,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1125,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1126,2024-05-25,52,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1127,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1128,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1129,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1130,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1131,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1132,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1133,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1134,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1135,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1136,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1137,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1138,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1139,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1140,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1141,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
1142,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,4xPQFgDA5M2xa0ZGo5iIsv,¥$,79,814100
1143,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,85,5569623
1144,2024-06-01,59,4OssqCixV2Xsxd43wMIQyS,CARNIVAL,264324,2024-02-09,album,True,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,4.0,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,93,27515989
